Time;UCWF;UCWDP;UCFDP;UCFMS;UCFMEP;UCAF;UCFMC;UCMVB;UCAH;UCFS;UCFVB;UCFMV;UCFMT;UCHC;UCHAH;UCHV;MVWF2;MVCV;MVDP;MVWF1;MVWF1.setting;MVSO;MVOT;CPPR;CPHE;CPMEP;CPCF;CPHP;CPMC;CPAH;CPMV;CPMT;CPSP;CPDP;UCSDP;AMBH;AMBT;UCAIH;UCAIT;UCAOH;UCAOT;UCWIT;UCWOT
105;-3;7;101.1;1395;128;1378;1.05;1.39;62;1418;1.63;351;41.8;3.058;4;404.3;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.3;0;66;103;13.68;51;22.13;51.93;21.93;45.68;23.04;13.35;17.74
106;-3;7;99.15;1395;119;1364;1.06;1.47;62;1419;1.5;351;41.8;3.058;4;404.3;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.3;0;66;103;13.68;51;22.13;51.93;21.92;45.66;23.04;13.35;17.74
107;-2;5;98.17;1395;130;1357;1.05;1.37;62;1419;1.61;351;41.8;3.059;4;404.4;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.2;0;66;103;13.68;51;22.13;51.93;21.92;45.49;23.1;13.35;17.74
108;-2;7;97.19;1395;129;1351;1.05;1.45;62;1419;1.5;351;41.8;3.059;4;404.4;-2;-0.05;3;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.2;0;66;103;13.68;51;22.13;51.93;21.92;45.49;23.09;13.35;17.69
109;-2;5;97.19;1395;118;1351;1.06;1.5;62;1418;1.52;351;41.8;3.058;4;404.4;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.3;0;66;103;13.68;51;22.13;51.93;21.92;45.36;23.09;13.35;17.74
110;-2;6;99.15;1395;120;1364;1.05;1.47;62;1418;1.47;351;41.8;3.058;4;404.4;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.2;0;66;103;14.16;51;22.13;51.93;21.92;45.32;23.11;13.35;17.74
111;-2;7;99.15;1395;127;1364;1.06;1.39;62;1419;1.63;351;41.8;3.059;4;404.2;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.2;0;66;103;13.68;51;22.13;51.81;21.92;45.22;23.17;13.35;17.69
112;-3;7;98.17;1395;132;1357;1.05;1.62;62;1419;1.53;351;41.8;3.059;4;404.2;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.2;0;66;103;13.68;51;22.13;51.84;21.92;45.15;23.18;13.35;17.69
113;-2;7;98.66;1395;129;1361;1.06;1.54;62;1419;1.4;351;41.9;3.057;4;404.4;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.007;2.9;403;0;66;103;13.68;51;22.13;51.81;21.92;45.07;23.17;13.35;17.74
114;-2;7;99.15;1395;121;1364;1.05;1.3;62;1419;1.45;351;42;3.057;4;404.4;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.2;0;66;103;13.68;51;22.21;51.81;21.92;45.02;23.17;13.35;17.74
115;-2;5;98.66;1395;130;1361;1.05;1.28;62;1419;1.43;351;42;3.057;4;404.4;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.3;0;66;103;13.68;51;22.22;51.81;21.92;44.9;23.26;13.35;17.69
116;-3;7;97.68;1395;126;1354;1.06;1.34;62;1419;1.35;351;41.9;3.057;4;404.4;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.3;0;66;103;13.68;51;22.21;51.81;21.92;44.88;23.23;13.35;17.74
117;-2;7;99.15;1395;123;1364;1.05;1.58;62;1422;1.38;351;42;3.057;4;404.2;-2;-0.05;5;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.1;0;66;103;13.68;51;22.22;51.81;21.92;44.73;23.28;13.35;17.74
118;-2;7;97.68;1395;125;1354;1.05;1.64;62;1421;1.53;351;42;3.058;4;404.2;-2;-0.05;5;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.1;0;66;103;13.68;51;22.21;51.81;21.92;44.68;23.31;13.35;17.74
119;-2;5;99.15;1395;127;1364;1.05;1.61;62;1420;1.52;351;42;3.056;4;404.4;-2;-0.05;5;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.3;0;66;103;13.68;51;22.21;51.81;21.92;44.56;23.33;13.35;17.69
120;-2;6;97.68;1395;127;1354;1.05;1.43;62;1420;1.46;351;41.9;3.056;4;404.4;-2;-0.05;5;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.3;0;66;103;13.68;51;22.22;51.81;21.92;44.53;23.34;13.35;17.74
121;-2;7;100.12;1395;117;1371;1.05;1.31;62;1420;1.47;351;42;3.056;4;404.1;-2;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;402.9;0;66;103;13.68;51;22.21;51.81;21.92;44.41;23.34;13.35;17.69
122;-2;7;97.68;1395;128;1354;1.05;1.43;62;1420;1.4;351;42.1;3.056;4;404.1;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.007;2.9;402.9;0;66;103;13.68;51;22.22;51.81;21.93;44.36;23.38;13.35;17.74
123;-2;7;98.17;1395;124;1357;1.06;1.61;62;1421;1.47;351;42.1;3.058;4;404.3;-2;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;402.9;0;66;103;13.68;51;22.22;51.81;21.93;44.27;23.39;13.44;17.69
124;-2;7;97.68;1395;133;1354;1.05;1.49;62;1421;1.52;351;42.1;3.059;4;404.3;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.4;0;66;103;13.68;51;22.21;51.81;21.93;44.22;23.37;13.44;17.69
125;-2;5;99.15;1395;119;1364;1.06;1.6;62;1422;1.55;351;42.1;3.056;4;404.5;-2;-0.05;3;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.3;0;66;103;13.68;51;22.21;51.81;22.07;44.1;23.4;13.44;17.69
126;-2;7;100.12;1395;119;1371;1.05;1.47;62;1422;1.54;351;42.1;3.056;4;404.5;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.3;0;66;103;13.68;51;22.22;51.81;22.07;44.05;23.46;13.39;17.69
127;-2;7;96.7;1395;123;1347;1.05;1.51;62;1421;1.52;351;42.1;3.057;4;404.1;-2;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;402.9;0;66;103;13.68;51;22.21;51.81;22.07;43.95;23.51;13.44;17.79
128;-2;5;99.63;1395;126;1367;1.06;1.58;62;1421;1.5;351;42.1;3.057;4;404.1;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.1;0;66;103;13.68;51;22.22;51.81;22.07;43.9;23.49;13.39;17.79
129;-3;7;97.68;1395;123;1354;1.05;1.4;62;1422;1.55;351;42.1;3.058;4;404.3;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.2;0;66;103;13.68;51;22.22;51.81;22.07;43.8;23.54;13.44;17.79
130;-3;8;99.15;1395;126;1364;1.05;1.31;62;1422;1.59;351;41.9;3.058;4;404.3;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.2;0;66;103;13.68;51;22.21;51.81;22.07;43.75;23.57;13.39;17.79
131;-2;5;98.17;1395;126;1357;1.05;1.38;62;1422;1.58;351;42.1;3.06;4;404.5;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.7;0;66;103;13.68;51;22.21;51.81;22.07;43.66;23.52;13.44;17.79
132;-2;5;97.68;1395;120;1354;1.05;1.57;62;1422;1.43;351;42.1;3.061;4;404.6;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.4;0;66;103;13.68;51;22.22;51.81;22.07;43.61;23.55;13.44;17.79
133;-2;7;98.66;1395;124;1361;1.05;1.59;62;1422;1.58;351;42.1;3.06;4;404.6;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.6;0;66;103;13.68;51;22.21;51.74;22.07;43.48;23.59;13.44;17.79
134;-1;6;100.61;1395;121;1374;1.05;1.56;62;1422;1.53;351;42.1;3.06;4;404.6;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.7;0;66;103;13.68;51;22.22;51.74;22.07;43.44;23.6;13.44;17.79
135;-2;7;97.68;1395;125;1354;1.06;1.39;62;1433;1.51;351;42;3.061;4;404.6;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.8;0;66;103;13.68;51;22.21;51.74;22.07;43.34;23.62;13.44;17.79
136;-3;6;100.61;1395;125;1374;1.06;1.33;62;1433;1.62;351;42;3.061;4;404.6;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.8;0;66;103;14.16;51;22.21;51.74;22.07;43.29;23.63;13.44;17.79
137;-2;5;99.15;1395;131;1364;1.05;1.32;62;1419;1.5;351;42;3.061;4;404.8;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.7;0;66;103;13.68;51;22.22;51.74;22.07;43.17;23.66;13.44;17.79
138;-2;5;98.17;1395;121;1357;1.06;1.52;62;1419;1.48;351;42.1;3.063;4;404.9;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.7;0;66;103;13.68;51;22.22;51.74;22.07;43.14;23.73;13.44;17.79
139;-1;7;99.15;1395;123;1364;1.06;1.67;62;1422;1.51;351;42;3.06;4;404.9;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.008;2.9;404;0;66;103;13.68;51;22.21;51.62;22.07;43.05;23.71;13.44;17.79
140;-1;7;98.17;1395;121;1357;1.05;1.52;62;1422;1.49;351;42.1;3.06;4;404.9;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.9;0;66;103;13.68;51;22.21;51.62;22.07;43;23.77;13.44;17.79
141;-1;6;98.66;1395;123;1361;1.05;1.47;62;1420;1.58;351;42.2;3.062;4;404.7;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.008;2.9;403.9;0;66;103;13.68;51;22.21;51.62;22.07;42.9;23.76;13.44;17.79
142;-1;6;95.73;1395;123;1340;1.06;1.58;62;1419;1.41;351;42.2;3.062;4;404.7;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.6;0;66;103;13.68;51;22.21;51.62;22.07;42.85;23.76;13.44;17.79
143;-1;7;97.68;1395;126;1354;1.07;1.54;62;1418;1.5;351;42.2;3.061;4;405;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.007;2.9;404;0;66;103;13.68;51;22.22;51.62;22.07;42.73;23.83;13.44;17.79
144;-1;7;98.17;1395;135;1357;1.06;1.47;62;1418;1.49;351;42.2;3.061;4;405;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.007;2.9;404;0;66;103;13.68;51;22.21;51.62;22.07;42.7;23.84;13.44;17.79
145;-2;8;100.61;1395;129;1374;1.05;1.53;62;1418;1.39;351;42.2;3.062;4;404.7;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.7;0;66;103;13.68;51;22.21;51.62;22.07;42.61;23.88;13.39;17.79
146;-3;7;97.19;1395;122;1351;1.05;1.37;62;1418;1.41;351;42.2;3.062;4;404.7;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.7;0;66;103;13.68;51;22.22;51.62;22.07;42.56;23.89;13.44;17.79
147;-2;8;98.17;1395;123;1357;1.05;1.5;62;1419;1.41;351;42.2;3.062;4;405.2;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.007;2.9;403.9;0;66;103;13.68;51;22.22;51.62;22.07;42.46;23.89;13.44;17.79
148;-2;8;98.17;1395;125;1357;1.05;1.61;62;1419;1.54;351;42.1;3.062;4;405.2;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.007;2.9;404;0;66;103;13.68;51;22.22;51.62;22.07;42.41;23.89;13.49;17.79
149;-2;8;100.12;1395;124;1371;1.06;1.68;62;1419;1.43;351;42.2;3.07;4;405;-2;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;404;0;66;103;13.68;51;22.22;51.62;22.16;42.31;23.94;13.49;17.79
150;-2;7;97.68;1395;129;1354;1.06;1.5;62;1419;1.48;351;42.1;3.07;4;405;-2;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;404;0;66;103;13.68;51;22.21;51.62;22.16;42.29;23.95;13.49;17.79
151;-2;8;98.66;1395;127;1361;1.06;1.29;62;1421;1.54;351;42.1;3.07;4;408.4;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;404.3;0;66;103;13.68;51;22.21;51.62;22.16;42.19;23.98;13.49;17.79
152;-1;8;98.17;1395;121;1357;1.05;1.3;62;1420;1.47;351;42.1;3.089;4;408.4;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.007;2.9;407.4;0;66;103;13.68;51;22.22;51.62;22.16;42.12;23.98;13.49;17.79
153;-2;6;99.15;1395;117;1364;1.06;1.4;62;1419;1.43;351;42.1;3.084;4;408.2;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;407.2;0;66;103;13.68;51;22.21;51.62;22.16;42.02;24.09;13.49;17.79
154;-2;8;98.17;1395;126;1357;1.05;1.61;62;1419;1.57;351;42.1;3.084;4;408.2;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;407.2;0;66;103;13.68;51;22.21;51.62;22.16;42;24.04;13.49;17.79
155;-3;8;98.17;1395;131;1357;1.05;1.65;62;1419;1.48;351;42.1;3.085;4;407.9;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;407;0;66;103;14.16;51;22.22;51.62;22.16;41.87;24.1;13.49;17.79
156;-3;7;97.68;1395;129;1354;1.06;1.48;62;1419;1.49;351;42.1;3.085;4;407.9;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;407;0;66;103;13.68;51;22.21;51.62;22.16;41.82;24.1;13.49;17.79
157;-3;8;96.7;1395;118;1347;1.05;1.38;62;1421;1.54;351;42.1;3.086;4;408.2;-3;-0.05;4;1;1;0;0;36;0;4;0;-1;0.007;2.9;407;0;66;103;13.68;51;22.21;51.62;22.16;41.73;24.14;13.49;17.79
158;-3;8;97.19;1395;120;1351;1.05;1.53;62;1421;1.43;351;42.1;3.086;4;408.3;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;407;0;66;103;13.68;51;22.21;51.62;22.16;41.68;24.14;13.49;17.79
159;-1;8;96.21;1395;127;1344;1.05;1.45;62;1419;1.56;351;42.2;3.087;4;408.4;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.007;2.9;407;0;66;103;13.68;51;22.21;51.62;22.16;41.58;24.18;13.49;17.79
160;-3;8;94.26;1395;128;1330;1.05;1.5;62;1419;1.71;351;42.3;3.091;4;408.4;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;407.3;0;65;103;13.68;51;22.21;51.62;22.16;41.56;24.17;13.49;17.79
161;-3;6;97.19;1395;123;1351;1.06;1.51;62;1433;1.61;351;42.3;3.091;4;408.4;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.008;2.9;407.4;0;66;103;13.68;51;22.21;51.62;22.16;41.43;24.21;13.49;17.79
162;-1;8;98.17;1395;121;1357;1.05;1.47;62;1433;1.58;351;42.3;3.091;4;408.4;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.008;2.9;407.4;0;66;103;13.68;51;22.21;51.62;22.16;41.43;24.22;13.49;17.79
163;-3;8;97.19;1395;121;1351;1.06;1.5;62;1422;1.75;351;42.3;3.093;4;408.8;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.009;2.9;407.8;0;66;103;13.68;51;22.21;51.54;22.16;41.29;24.25;13.49;17.79
164;-3;8;97.19;1395;121;1351;1.06;1.71;62;1422;1.56;351;42.3;3.093;4;408.9;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.009;2.9;407.8;0;66;103;13.68;51;22.21;51.54;22.16;41.29;24.28;13.49;17.79
165;-3;5;97.68;1395;123;1354;1.05;1.65;62;1422;1.42;351;42.3;3.093;4;408.9;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.009;2.9;407.8;0;66;103;13.68;51;22.21;51.54;22.3;41.17;24.28;13.49;17.79
166;-1;7;97.68;1395;124;1354;1.06;1.4;62;1422;1.65;351;42.4;3.093;4;408.9;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.009;2.9;407.8;0;66;103;13.68;51;22.35;51.54;22.3;41.14;24.28;13.49;17.79
167;-2;6;97.19;1395;126;1351;1.05;1.52;62;1430;1.56;351;42.4;3.095;4;409.1;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.009;2.9;408.2;0;66;103;13.68;51;22.35;51.54;22.3;41.02;24.31;13.49;17.79
168;-2;6;95.24;1395;121;1337;1.06;1.4;62;1430;1.35;351;42.4;3.095;4;409.1;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.009;2.9;408.2;0;66;103;13.68;51;22.35;51.54;22.3;40.99;24.32;13.49;17.79
169;-3;7;95.73;1395;127;1340;1.05;1.53;62;1422;1.64;351;42.4;3.096;4;409.3;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.4;0;66;103;13.68;51;22.35;51.4;22.3;40.87;24.37;13.49;17.79
170;-2;6;94.75;1395;129;1334;1.05;1.59;62;1422;1.58;351;42.4;3.096;4;409.3;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.4;0;66;103;13.68;51;22.35;51.42;22.3;40.85;24.39;13.49;17.79
171;-2;7;97.68;1395;124;1354;1.06;1.48;62;1422;1.42;351;42.4;3.097;4;409.7;-2;-0.05;5;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.6;0;66;103;13.68;51;22.35;51.42;22.3;40.73;24.39;13.49;17.79
172;-2;7;96.7;1395;122;1347;1.06;1.49;62;1422;1.56;351;42.4;3.097;4;409.7;-2;-0.05;5;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.6;0;66;103;13.68;51;22.35;51.4;22.3;40.73;24.4;13.49;17.79
173;-2;7;96.7;1395;123;1347;1.05;1.55;62;1422;1.48;351;42.4;3.096;4;409.7;-2;-0.05;5;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.6;0;66;103;13.68;51;22.35;51.42;22.3;40.6;24.4;13.49;17.79
174;-2;7;98.17;1395;125;1357;1.06;1.45;62;1422;1.48;351;42.4;3.096;4;409.7;-2;-0.05;5;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.6;0;66;103;13.68;51;22.35;51.42;22.3;40.6;24.42;13.49;17.79
175;-3;7;97.68;1395;128;1354;1.06;1.54;62;1419;1.39;351;42.4;3.096;4;409.9;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.9;0;66;103;13.68;51;22.35;51.4;22.3;40.43;24.45;13.59;17.79
176;-2;7;96.21;1395;126;1344;1.06;1.51;62;1419;1.42;351;42.4;3.096;4;409.9;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.9;0;66;103;13.68;51;22.35;51.42;22.3;40.43;24.46;13.59;17.79
177;-2;5;95.73;1395;124;1340;1.05;1.37;62;1433;1.39;351;42.3;3.093;4;409.5;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.4;0;66;103;13.68;51;22.35;51.4;22.3;40.29;24.5;13.59;17.79
178;-3;5;95.73;1395;123;1340;1.06;1.5;62;1433;1.44;351;42.4;3.093;4;409.5;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.4;0;66;103;13.68;51;22.35;51.42;22.3;40.29;24.51;13.59;17.79
179;-3;7;99.15;1395;117;1364;1.06;1.43;62;1433;1.59;351;42.4;3.092;4;409.2;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.1;0;66;103;13.68;51;22.35;51.4;22.3;40.14;24.54;13.54;17.79
180;-3;7;97.68;1395;125;1354;1.05;1.65;62;1433;1.54;351;42.4;3.092;4;409.3;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.1;0;66;103;13.68;51;22.35;51.4;22.3;40.14;24.54;13.54;17.79
181;-2;5;96.7;1395;121;1347;1.06;1.65;62;1433;1.51;351;42.3;3.092;4;409.3;-2;-0.05;4;1;1;0;0;37;0;4;0;-1;0.008;2.9;408.3;0;65;103;13.68;51;22.35;51.32;22.3;39.99;24.59;13.54;17.79
182;-2;5;97.19;1395;124;1351;1.06;1.46;62;1433;1.56;351;42.4;3.092;4;409.3;-2;-0.05;4;1;1;0;0;37;0;4;0;-1;0.008;2.9;408.3;0;65;103;13.68;51;22.35;51.32;22.3;39.99;24.6;13.54;17.84
183;-2;7;96.21;1395;130;1344;1.05;1.48;62;1419;1.45;351;42.3;3.093;4;409.1;-2;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;408;0;66;103;13.68;51;22.35;51.32;22.35;39.87;24.6;13.54;17.84
184;-2;6;98.17;1395;121;1357;1.05;1.52;62;1419;1.47;351;42.3;3.093;4;409.2;-2;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;408;0;66;103;13.68;51;22.35;51.32;22.35;39.85;24.6;13.54;17.84
185;-2;7;96.7;1395;127;1347;1.05;1.51;62;1419;1.64;351;42.3;3.094;4;409.3;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.2;0;66;103;13.68;51;22.35;51.32;22.35;39.72;24.65;13.54;17.84
186;-3;6;96.7;1395;122;1347;1.06;1.73;62;1419;1.48;351;42.3;3.094;4;409.3;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.1;0;66;103;13.68;51;22.35;51.32;22.35;39.7;24.64;13.54;17.84
187;-2;7;97.68;1395;126;1354;1.06;1.65;62;1432;1.58;351;42.5;3.092;4;409.3;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.2;0;66;103;13.68;51;22.35;51.22;22.35;39.58;24.7;13.54;17.84
188;-2;6;98.17;1395;128;1357;1.06;1.5;62;1432;1.59;351;42.3;3.092;4;409.3;-2;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.2;0;66;103;13.68;51;22.35;51.22;22.35;39.58;24.67;13.54;17.84
189;-4;6;100.12;1395;123;1371;1.04;1.54;62;1412;1.59;351;42.5;3.093;4;409.5;-4;-0.05;6;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.2;0;66;103;13.68;51;22.35;51.22;22.35;39.41;24.75;13.54;17.84
190;-4;6;98.66;1395;117;1361;1.06;1.47;62;1412;1.57;351;42.6;3.093;4;409.5;-4;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.2;0;66;103;13.68;51;22.35;51.22;22.35;39.41;24.73;13.54;17.84
191;-4;7;96.7;1395;126;1347;1.06;1.61;62;1419;1.64;351;42.6;3.095;4;409.2;-4;-0.05;4;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.2;0;66;103;14.16;51;22.35;51.22;22.35;39.29;24.76;13.54;17.84
192;-3;6;97.68;1395;127;1354;1.06;1.51;62;1419;1.53;351;42.6;3.095;4;409.2;-3;-0.05;6;1;1;0;0;36;0;4;0;-1;0.007;2.9;408.2;0;66;103;13.68;51;22.35;51.22;22.35;39.29;24.78;13.54;17.84
193;-2;7;98.17;1395;119;1357;1.05;1.42;62;1422;1.46;351;42.6;3.097;4;409.4;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.5;0;66;103;13.68;51;22.35;51.22;22.35;39.16;24.79;13.54;17.84
194;-2;6;97.68;1395;122;1354;1.06;1.54;62;1422;1.46;351;42.6;3.097;4;409.4;-2;-0.05;4;1;1;0;0;37;0;4;0;-1;0.008;2.9;408.5;0;65;103;13.68;51;22.35;51.22;22.35;39.16;24.79;13.54;17.84
195;-2;5;96.7;1395;125;1347;1.05;1.56;62;1432;1.48;351;42.6;3.096;4;409.6;-2;-0.05;4;1;1;0;0;37;0;4;0;-1;0.008;2.9;408.7;0;65;103;13.68;51;22.41;51.22;22.35;39.04;24.79;13.59;17.84
196;-2;5;97.68;1395;129;1354;1.05;1.51;62;1432;1.54;351;42.6;3.096;4;409.6;-2;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.8;0;66;103;13.68;51;22.41;51.2;22.35;39.02;24.81;13.54;17.84
197;-3;7;99.63;1395;121;1367;1.06;1.64;62;1413;1.64;351;42.6;3.097;4;409.6;-3;-0.05;2;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.8;0;66;103;13.68;51;22.41;51.2;22.35;38.89;24.86;13.54;17.84
198;-3;6;97.19;1395;128;1351;1.05;1.45;62;1413;1.53;351;42.6;3.097;4;409.6;-3;-0.05;4;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.8;0;66;103;13.68;51;22.41;51.13;22.35;38.89;24.84;13.54;17.84
199;-3;7;98.17;1395;120;1357;1.06;1.34;62;1419;1.43;351;42.6;3.099;4;409.9;-3;-0.05;5;1;1;0;0;36;0;4;0;-1;0.008;2.9;409;0;66;103;13.19;51;22.41;51.13;22.35;38.75;24.9;13.69;17.84
200;-3;7;97.68;1395;121;1354;1.06;1.48;62;1419;1.53;351;42.7;3.099;4;409.9;-3;-0.05;5;1;1;0;0;36;0;4;0;-1;0.008;2.9;409;0;66;103;13.68;51;22.41;51.13;22.35;38.75;24.92;13.69;17.84
201;-3;5;95.73;1395;125;1340;1.05;1.45;62;1433;1.39;351;42.7;3.097;4;409.9;-3;-0.05;5;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.8;0;66;103;13.68;51;22.41;51.13;22.47;38.65;24.95;13.64;17.84
202;-3;6;97.19;1395;122;1351;1.05;1.62;62;1433;1.51;351;42.7;3.097;4;409.9;-3;-0.05;5;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.9;0;66;103;13.68;51;22.41;51.13;22.47;38.65;24.97;13.64;17.84
203;-3;7;98.66;1395;115;1361;1.05;1.69;62;1433;1.48;351;42.7;3.1;4;409.9;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;409;0;66;103;13.68;51;22.41;51.13;22.49;38.53;24.99;13.69;17.84
204;-3;6;96.21;1395;126;1344;1.05;1.54;62;1433;1.45;351;42.7;3.1;4;409.9;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.007;2.9;409;0;66;103;13.68;51;22.41;51.01;22.49;38.53;25;13.64;17.84
205;-1;7;97.68;1395;130;1354;1.05;1.43;62;1419;1.51;351;42.7;3.097;4;410.2;-1;-0.05;1;1;1;0;0;36;0;4;0;-1;0.007;2.9;409;0;65;103;13.68;51;22.41;51.01;22.47;38.43;25.06;13.64;17.84
206;-3;6;99.15;1395;118;1364;1.05;1.49;62;1420;1.53;351;42.6;3.097;4;410.2;-3;-0.05;3;1;1;0;0;37;0;4;0;-1;0.007;2.9;409;0;65;103;13.68;51;22.41;51.01;22.49;38.41;25.06;13.64;17.84
207;-3;7;99.15;1395;125;1364;1.05;1.56;62;1420;1.45;351;42.7;3.095;4;409.8;-3;-0.05;3;1;1;0;0;36;0;4;0;-1;0.008;2.9;408.8;0;66;103;13.68;51;22.41;51.01;22.47;38.28;25.06;13.69;17.84
